,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
352,"Personally, I'd say, yes it is. In the absence of any other models of English usage than these few ones? Saying that the sources were published in a Polish context is hardly a good argument as long as we haven't got any others that were published elsewhere. I'm also not convinced that the argument about Tighe being wrong about some of the facts disqualifies that source as evidence for the naming. We're not using it as a source for what these Sw.* guys did, but for what they are called today.  ☼",29a9a62e1d8a8d66,0,0,0,0,0,0
353,"""
I had another trawl through metacritic and reworked the paragraph a little bit. I added another review from Village Voice (which really laid into Ritchie and Snatch but seemed to love Pitt. I'll keep looking, but I've yet to see anyone criticise Pitt. Best,  | Penny for your thoughts?   """,f4fe8de3f4cdff48,0,0,0,0,0,0
354,"Hey 

hey faggot, are you dead yet? or are you watching your mom getting raped by filthy pigs? which one is it? I'm coming to rape your mom and shoot your entire family. You have 1 week to live, you motherfucker.",f4dca9e513e0366f,0,1,1,1,1,1
355,"""
I agree with your statements and the reverts. I would like to add some different thoughts.
I prefer incremental addition of material, because it ensures a proper peer-review process. Adding 60kb on a single day is just too much to control. 
The sudden addition of long paragraphs also raises the question where this material comes from. Of course, the editor might be extremely gifted and produce an unbelievable amount of information in almost no time. But suspicions that the material is copy-pasted are not too far fetched, I think. Especially, when seeing that the style differs drastically between different section (e.g., the way references are coded). I would appreciate, if you (User:Historian19) could enlighten us about this question.
Another thing I would appreciate are WP:edit summaries. Thanks.  T C """,7a3b8c72b687fd5f,0,0,0,0,0,0
356,Thanks for finishing with the tags. I was about to do it myself but I got distracted by a phone call. —,ef81dc854bbe7980,0,0,0,0,0,0
357,She slapped him across the face,100,1,1,0,0,0,1
358,"The teacher angrily smacked her books on the desk and
shouted to the children to sit down",58,0,1,0,0,0,0
359,"""

No, I'm not supposedly Lance Cade.   I AM LANCE CADE!  I've mass hatred not for Wikipedia, but for the morons who I guess can just site anything they dream up and it comes across as the actual truth.  I'm starting to read these fools and how upset they get by people deleting """"work"""" of theirs!!  Making up lies IS NOT work!  I can only imagine how many other peoples sites have just bogus info on it.  Awww, the lovely internet!!  I wish my site was deleted completely because it is just one wrong fact after another.  And there is actually a link to donate to this shit hole of a site!!  I'll donate the casket if we can kill Wikipedia!""",9e4865e7c73079ef,0,0,0,0,0,1
360,"I heard that some guy using the name Xana hurt your Wiki. I didn't do it! P.S. That's what the 'oh, yeah' was for.",6c9d98439521560f,0,0,0,0,0,0
361,"""

User atomic49er

Since I own all copyrights to The Gas Theory and Gravitation and any and all works by me, and you previously rejected these works,
I now prohibit you from posting any mention of these works other than that which I myself have posted.
you rejected my copyright yet I own those pages in question.
I am not and was not offended, however I deny Wikipedia as a credible source.
I have encouraged Google to produce """"encylopediactionary"""" all the worlds encyclopedias and dictionaries in one synopsis.
to prevent your site from destroying the worlds sources of reliable information.
your site is nothing more than a goofball run novelty.
your site has repeatedly rejected actual authors and actual people from correcting and publishing their real and true works.
you are a threat to the worlds supply of information.
It is shameful and sad to think how may people you have offended.
citations made by me to courts have been of information that I deemed worth to submit as written.
I however have seen and heard of the grave and serious """"editing"""" by your staff which has polluted honest submissions.
I recommend that you stop patting yourself on the back and realize your short comings.
Joseph E Bressman

I say to you all at Wikipedia cease and desist!!!
You must provide references to all the worlds collected resource and reference books!!!
you must correlate your articles with all the worlds encyclopedias and dictionaries !!!
you must at least provide the synopsis from each and every parallel and credible resource.
to assist in the selling of those works which have long stood to enlighten our world !!!
you must not continue on with your lollygagging mam-be-pambe malarkey bulldung freebie rally killing oddness.
I hope you all realize the real and true threat you pose to our world educational process.
poised to extinguish all for profit and long standing publication after the next1
my education is based partly on van nostrand's scientific encyclopedias the encyclopedia astronomy and any and all other reference books which I purchased and owned!.
SO I DEMAND YOU CITE REAL AND TRUE SOURCES SO PEOPLE MIGHT BUY THOSE BOOKS.(cd's/dvd's)
which are more than you hippie yuppie pseudo know it all """"nomanac of idiom"""".
ok man??!!???
Jesus H Christ !!.
""""""""""""http://en.wikipedia.org/wiki/Jesus_H._Christ"""""""""""""""" (utc) — Preceding unsigned comment added by Atomic49er (talk • contribs)""",9714d72442985143,0,0,0,0,0,0
362,"She is a Motherfucker 

I will block you Motherfucker, Shit, bitch, punch, kill, swear, do nudity, so shut up, frickin around give you drugs, call you names like shit, fuck, bum, poo, damn! so fucker, you will be blocked and dead you shit and fuck, and I will do the rude finger sign. You fucker get bad new messages bum, oh shit.

 She pisses off 

Go piss of butt, so you know that you just heard me that I will use a fork to take and destroy your eyes and take out your FUCKIN! blood, so just piss off butt, piss off but, I SAID PISS OFF BUTT, last chance: PISS OFF BUTT!, that's it, I will kill you, pow, so see that, you are dead and I will carry you now, penis, dick, boobs, breasts, poo.",9622c82f97eb26cd,1,1,1,1,1,1
363,"Wikipedia is not for writing about yourself 
Hi. Welcome to Wikipedia, but it is not a social-networking site like Myspace or Facebook for people to write about themselves or make contacts. It is a quite different sort of site, a project to build an encyclopedia, so it is selective about subjects for articles, and writing about oneself is strongly discouraged, for reasons explained at Wikipedia is not about YOU and Wikipedia:Autobiography. The links in the Welcome message at the top of this page will tell you more about Wikipedia. Regards,",175a84be873f3094,0,0,0,0,0,0
364,"""

 A kitten for you! 

Ok, I'm sorry. That was unwarrented, Sandbox. Here is a kitten. 

  
""",8c204c1ab1a22fed,0,0,0,0,0,0
365,"Behaivour aside, it might be uncivil it might be rude. That I do acknowledge, but by putting out the fire don't go for the flames, go for the wood that Lupo has lit. As a matter of fact as an author I do not hate him, on the cotrary even compliment on his good useful contributions to a lot of wikipedian articles and merit his constructive work. This however was neither constructive nor beneficial in any shape or form.",2a0df2da0c846f77,0,0,0,0,0,0
366,I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going to murder you. I am going to kill you. I am going t,17df2fbc086745c1,0,0,1,1,1,1
367,"Your actions against Eddiebo
GO FUCK YOURSELF DUMB CUNT, now that is grossly incivil when said towards a person, which I haven't yet, so don't block me (because I know you will). Occasionally putting the worlds most versitial word 'fuck' in a sentence isn't incivil it's just stressing a point. About Eddieebo's death threat to someone, I read that, you are one dumb cunt, seriously, you are fucking stupid. That was not a death threat, there are death threats and death threats, this is the former, where it says kill but everyone should know no-one is serious about it. Maybe wikipedia should wake up to themselves, unblock Eddieebo's account, he has made some useful contributions, sure he swears a lot while talking, but thats because people like you shit him up the wall to no end. Left-wing hippies who are all about the people except when that person is right of Ghengis Khan, like Eddieebo. Well done dickhead, now I know you'll block this account, if you do you'll just prove my point. Just like the stupid muslims who violently protested the comics depicting them as violent, you guys are that stupid. Have fun blocking my account numbnuts. I know you won't listen either, you only listen to things that support your way of thinking, you'll read this, find they way it violates the rules and block me, you won't actually take anything in to that blockhead of yours. People like you think your doing the world justice, but your really just fucking up free speech. He Eddieebo actually read and understood what you and others told him then structured his arguments around them and guess what, he shat on you, seriously, Eddiebo completely ripped you a new arsehole, so you chose not to listen and block him because he put the word 'fuck' in a few places and wouldn't apologise for the death threat which wasn't really a death threat. You do know those are the actions of people who know they are wrong but can't admit it, hey I reckon eddieebo and i can admit where we are wrong, unfortunately you can't, so you abuse justice. Are you in a Western Country? If so you are actually meant to hear both sides of arguments and have a structured debate with a fair judge finally making a ruling before any punishments are imposed, I don't think any of that happened.",b1459869d8925153,0,1,1,0,0,1
368,"sonek 

put princes saly in sonek 4 or clay allison wil shoot you",286bcad31c36d1d3,0,0,0,0,1,1
369,"I am going to shoot you in the head and laugh as your brains splatter onto the ground. 

only for the lulz",65bd67fef6fcbcc5,0,0,0,0,1,1
370,"""

 A hit list for Jews 
There is a site called Jew Watch out there (I'll let you find the link) which specialises in """"keeping an eye on Jewish activities"""".  It is used as a reference site by anti-semites the world around.  Jew Watch makes it a point to make sure that they do not, under any circumstances, list someone who they cannot confirm 100% is Jewish.  Stormfront, a white supremist web forum, uses Jew Watch all of the time.

The criteria for inclusion on List of British Jews is the same criteria used by Jew Watch.  It is a criteria designed for anti-semites.  It is a criteria that is aimed in hurting Jews.

Jewish communities do not have such a criteria.  They allow anyone to be considered to be a Jew if they have any linkage with the Jewish community, through race, religion or culture.  This is the normal criteria that is used.  If your father is Jewish, then per Jewish community standards, you are Jewish.  And so forth.

Wikipedia as a whole has certain criteria for verifiability.  But these criteria are not being applied to this list.  This is being changed purely because this is a Jewish list.  Whilst Slim Virgin and her friends have claimed that this is in order to stop muslim terrorists, this is plainly not true.  If we are worried about terrorists strapping bombs to their bodies and blowing up Jews, then this list shouldn't exist at all.  And we should especially not try to focus on who are the """"real Jews"""".  Wikipedia are changing their rules, purely to push an anti-semetic point of view.  And while Slim Virgin goes around claiming that others who oppose her are neo-nazis, and ignoring their strong ties to the Jewish community, she herself has been unable to answer the questions about her own religious hatred.  And this is the same person who has supported muslim POV pushers, who have written vehement anti-semetic text throughout Wikipedia.  Slim Virgin has been a catalyst for banning people who have opposed these islamofascists.  Slim Virgin is an anti-semite.

Right now, I would encourage deletion of this list.  It is being run by anti-semites and used to harm all Jewish people.  Until such time as Slim Virgin can be banned from editing this and related pages, it is dangerous to continue to have such a page.  It is encouraging hatred of Jews.""",4d7a10ae7a7c7621,1,0,0,0,0,0
371,I'm going to start killing these assholes. Chin chin.,1e6b732c678f6910,0,1,1,0,1,1
372,"The changes to the article have been removed, again, in compliance with Wikipedia policy. Again, if you have the details on the sources needed to establish notability, I will be more than happy to help you add them. Adding this information again without the required sources will mean that the information will be removed again, and may be treated as vandalism if Wikipedia policies are not followed.",f22c40d5c1462a9d,0,0,0,0,0,0
373,"Hello, you disgusting transsexual 

You are a grotesque blight upon the earth. Please kill yourself.",d94f124a86c5bdb9,1,1,1,0,1,1
374,"""
no seriousy.  the only thing i think actually did or said against your precious wikipedia policies was saying that """"if i really had my way, half of you would be shot"""".  ignoring for a while the fact that i was obviously joking, it happens to be my religious belief that the human race on a whole would be much, much better off if 95% of the population died tomorrow.  that doesn't mean i go around killing people, or making specific death threats against individuals.  and don't you actually have the sense to realize that if someone says """"OH MY GOD YOU ARE SUCH A FUCKING IDIOT, JUST GO DIE ALREADY"""" that they probably don't want you to die, or more accurately they don't care.  Very few people actually have the emotion required to sit and pray for the death of another person or group of people.  And I am not one of those people.

If you really wanted to show off what a horrible and insensitive person I am,  edit, which was on a wiki talk page, is probably not the best.  Granted, nothing pisses me off more than people who see letters like я and щ and automatically assume that whatever is written is Russian.  The Cyrillic alphabet is used in many Slavic languages, as well as central asian former soviet republics, and even Mongolia.  So I called someone an idiot.  BOO FUCKING HOO.  maybe he could have said """"What language is that?"""" instead of assuming that it was Russian.  However insulted he was by me calling him an idiot, I can guarantee you that I was at least 10 times as insulted by him calling that Russian.  I am a proud, native Russian, and will not have my culture besmirched with these allegations.

Your other example how I am a bad contributor is what, a spelling correction?  Or was it the fact that my edit summary was how I felt about the sad fact that niggers can't spell? Don't even think about raising issue of my use of the word.  I live in Harlem.  Around here, that word is used like a comma.  And before you try to tell me the difference between """"nigga"""" and """"nigger"""", there is none.  It's called a dialect.  While for some purposes, it makes sense to write things phonetically as they are pronounced by the person saying them, I find it is usually clearer to spell properly.  Also, a nigger, to me at least, is not a """"black person"""". I am not a racist. I do not even draw distinctions between people. In my holy opinion, there is a nigger inside of all of us.  People (like you, for instance) who take offense for no reason (i mean, was saying """"black people are stupid and i think they should be marginalized in society, tarred and feathered, strung up on trees, dragged through town by their enormous wangs, etc.""""?  No.  And if that is what you heard, I'd like to know why.  Are you black?  98% of the black people I know personally use the word """"nigger"""" more than I do.) are why we as a society still can't get over the silly idea that words are harmful.  Words are not harmful.  Ideas are harmful.  One particularly harmful idea is that certain words are so unspeakably horrible that nobody can be allowed to say them for any reason at all.  You want to end racism forever?  Stop freaking the fuck out every time you see the word """"nigger"""".  SERIOUSLY.  I happen to be a Priest (and a Docktor), and saving humanity is just one of my many responsibilities.  Fucks like you make me hate it, but I still do it.  That's what a good person I am.

I forgot what else I was going to complain about.  I mean, I could complain about everything on Wikipedia, not because I am uncivil, but because there are enough Wikipedos to make this community unbearable for normal, well-adjusted individuals such as myself.  If you look at all my page edits, they were all GOOD FOR THE ENCYCLOPEDIA.  Ok, there was one tiny exception - a long time ago, I saw someone changed a caption on Scottish fold to """"Winston Churchill"""".  Someone else reverted it, and I reverted it back.  I felt it was an appropriate caption to that particular image.  But everything else was beneficial to improving the quality of the content.  I may be a little hard on people who are hung up on things that are wrong, but I only do what is right.  That is why I put it on my user page.  I don't do wrong things.  If you try to argue with me, you will be in for a world of hurt.  Butthurt, to be exact.  But you have nobody to blame but yourself.  Unlike you, I actually warn people first.  But no.  You fags have to be humorless, oversensitive, fascist wikipedos with your unwarranted self-importance and your administrative powers.  Well you can go fuck yourselves. IF you ever succeed in getting all sand out of your vaginas.  I joined wikipedia because i wanted to make it better, and that was all i did.  but i guess you cunts actually enjoy bathing aro",0b4797b2dff0afaa,0,0,0,0,0,1
375,Lets abduct the millionaire’s daughter,71,0,1,0,1,1,1
376,"Revision of Holocaust denial details 

Hi there,  I had a closer look at the changes you referred to. I thank you for your attention, I went over the changes I had made and discovered a major error on my part because the Daily Express was not a tabloid until the 1970s.  I will amend the details and provide citations or links where I can showing how the headline has been (mis)used.  Part of the problem is that many of the comments appear on racist websites or YouTube videos associated with WWII",10afda3f1a02b537,0,0,0,0,0,0
377,They didn’t find the bomb,38,0,0,0,0,0,0
378,"hello - you should stop, not someone else, and you should be blocked being user Viewfinder but pretending as user Mikara.",178626446b0b2b71,0,0,0,0,0,0
379,"Ha ha ha ha ha ha ha ha ha ha ha ha.

Manchester United suck. Its a joke. It means Manchester United are scared to play football in Indonesia.

The people of Indonesia make jokes about Manchester United being so cowardly.

Get over yourselves!! Ha ha ha ha. You have more chance of being bombed in England

Ha ha ha ha ha ha ha

GFY",7310e163e0665e65,0,0,0,0,0,1
380,"Ah, gee, I thought Alistair Haines might deny the charges or something.   You mean I might not be able to come here any more and listen to some dodohead shoot everybody down and destroy the wiki promise?  Oh, I just don't know if I can survive the grief!",9b993b3ddb544e3a,0,0,0,0,0,0
381,"Is it worth it all 

Is it worth all this admin and editor effort trying to trace /block /ban editors who only post minor annoying (to some) questions at the Ref desks? I think not. What i do think is that you and your ilk just enjoy hunting so called trolls even though they do no damage to the encyclopedia proper. You make insignificant edits to the pedia so I conclude you are not a real Wikipedian. Before you level the same accusations at me, you will remember that I am banned, but you could look up my history of contributions if you wanted to.  Why dont you find another game off wiki to waste your time?
I have surcived all attacks on me (many of them by Admins) in the past few years: . None could shut me up. Neither will you. Even TWAT features has given up.
I promised trouble if I was banned for the minor offence of arguing with admins. I am keeping my promise. The only way to stop me is to deny my existence totally. But you wont do that bvcause you enjoy this form of blood sport, dont you? Why not go out and shoot a few rabbits insted; endnig with yourself?
THe one and only LC",8c21864bdb174701,0,0,0,0,0,1
382,"speedy reasons
there seems to be a bigger problem than it lookedsee my note on the relevant user talk.  '''''' ( talk )",dd57ea87b45a50af,0,0,0,0,0,0
383,"""

In light of this. I do not see how my edit summaries are incivil. Here Blnguyen himself likens messages left on his talk page to """"banana's left in his bucket"""".And apart from my edit summaries related to banana buckets I do not see any other incivility or personal attacks in my edit summaries.
I request that if the blocking admin has any other aspects of  incivil edit summaries, """"persistent incivility"""" and """"personal attacks"""" against Blnguyen that they are highlighted to me   """,d8657148a508d925,0,0,0,0,0,0
384,"""

 Veritas (that's latin for truth boys and girls) 

Before the next one of you redneck fuckwits 'corrects' my inclusion of fair and informative photographs (most of which were taken by members of the US Military, all of which have endlessly appeared in international news media, and none of which anyone is claiming to be fake - correct me if i'm wrong on this-), answer me the following:

If the wings sheared off on impact, where are they in the photographs? 
(and if anybody starts talking about airliner 'vaporisation' on here, then wikipedia is already worthless and I am wasting my time. its like a film trailer: """"From the people who brought you the magic bullet and WMDs, comes a story beyond all rationality."""")

If the plane hit the ground before impact, why is the lawn unmarked?

A 757 impact is either:
(a) strong enough to bring down a steel reinforced world trade centre
or:
(b) not even strong enough to create more than a 9 metre hole in three concrete sections of the pentagon.
 (i'll give you a clue, both these things cannot be true)

But go on, dismiss me as a nutcase, censor me in the name of free speech, live in your safe little world, and bomb iran for more oil. the first thing hitler did when he gained power was firebomb the riechstag and blame it on the jews. you fucking morons.""",fc5e748587bcc2b8,1,1,1,0,0,1
385,Lets hit his car on the way back from uni,22,1,0,0,1,1,1
386,block|appeal a block]].,ae318368c07edc2f,0,0,0,0,0,0
387,Can you please provide some diffs of this behavior?  I honestly have no idea what you are referring to.   (talk),0ef306e9ba3d77c8,0,0,0,0,0,0
388,"""

You know what? Forget about it, I'm going to add the text here: http://www.giantbomb.com/r-rockn-riders/3030-42370/ ... I hope you'll get a life punishment for destroying things like that. """"This user fights vandalism."""", """"This user uses Huggle to combat vandalism."""". OH REALLY?? bullsh*t, you can go f*ck yourself, honestly. Everyday, I see vandals on Wikipedia and autistic obsessive users who add false information, yet they are still editing. good bye, I'm not going to bother with nazi so-called administrator. 88.214.165.10  """,32d92078a7e7e5a7,0,0,0,0,0,1
389,"""Ok, maybe I'll ask you again. WHO THE HELL ARE YOU AND WHAT DO YOU WANT FROM ME?

And you seem like a shameless (or just very strange) person.

Criticising my language skills while you right like shit, editing my obviously-more-knowledgeable-than-you contributions, while just lowering the articles quality, and then even call me """"ignorant"""" but make some fantasy story to yourself about me """"personal attacking"""" you when your just being replied to.

But I've already seen some article that concluded that the Wikipedia editors are shown to some very arrogant and antisocial people, so I probably shouldn't be surprised about your strange actions and understanding of what's happening.   

""",e73157312c12fc47,0,0,0,0,0,1
390,"You Zionist Jewbastard Khazar Turks just love filibusters that draw out this tragedy to no conclusion.  That's right, only YOU are allowed a say on the issue.  YOU have the right to editorialise anything to YOUR content, media mogul jackasses!  Stay out of London, New York, Washington and Hollywood!  Get the fuck out of America and stop dragging us into your stupid affairs with Muslims!  You deserved 9/11 and I hope more of you die from suicide bombings by economically tortured Muslims, just keep it in the Middle East.  Helen Clark did well to not take your shite!  I swear, I'll fucking kill you all if I ever go to Israel.  I'll take nukes signed by each and every Jew of the Manhattan Project and level you to nothing; in a eulogy to Theodore Herzl.  What irony, to die by the products of your own hands, that had me fear for my life in the fucking Cold War.  Mad scientists and loan sharks, fucking trash with no goddamn decency to Europe and America!  Wanderer gypsies, no sense of love for your own people enough to stick together on your own land.  Can't even settle down and do your own thing away from others.  Leave us and Rachel Corrie alone!  You have no respect for the dead!  To you, she was just another Goy puppet!  You will pay and I hope to personally see you die.  Perhaps a Tay-Sachs bio-weapon to plague and infest the lot of you until death do we part.  Take your Michael Medveds, Adam Sandlers and Bob Dylans and shove them up your arses!  No more Disraelis and Kerrys or Rothschilds and Greenspans will ruin our lives!  You bring disrepute to White males, by rewriting history; fucking up churches and schools in culture war.  You killed McKinley and the Romanovs.  Fuck your Sigmund Freud, Ron Jeremy and Ruth Westheimer pervert terrorists and kill yourselves NOW!  You fucking Howard Stern/Jerry Seinfeld/Eugene Levy garbage are no better than any other Semite like the Muslims themselves!  You anti-Semitic hypocrites have no feature but greed and barbarism!  I read the massacre at Clifford's Tower in York Castle and hope for another!  Your ritual child abuse still mutilates baby genitals, just like labia removal.  You are savages without civilisation and bloodsucking leeches holding onto hosts as all viruses do; so you are fake friends!  No more Bugsy Siegel Hollowcau$e Industry and kosher racketeering!

GENOCIDIST DAVID SLEW GOLIATH OF PALESTINE!  REJECTED ONES, YOU HAVEN'T MONOPOLY ON SUFFERING!",7d9a493d304f1b70,0,0,0,0,0,1
391,"""::::::::Hungarian and some British sources from the late 19th and early 20th centuries used the spelling """"Rumania"""" (with a """"u"""") to describe """"Romania"""". The purpose of this spelling was to erase the linkage that the Romanian national movement was trying to install with the Daco-Romans, the ancient people who came to be after the Roman invasion to modern Romania. No one, except perhaps to Hungarian nationalists, uses it today, but it still remains in some important and reliable history books. So would you use that spelling just because it existed in many books during the early 20th century? 

Likewise, the term """"Palestine"""" for the """"holyland"""" was used by Romans after the Jewish revolt and their explosion, and much later, it was adopted by the British and consequentially, by the Arab national movement in Palestine/Eretz Israel. As stated above by Breein1007, the use of the term in old books (when there was no political entity there yet, and when there was no one to fix the mistake) doesn't justify using it today. It's no justified because it's an historical distortion, and it's not justified because it's a distortion used to manipulate people into accepting an Arab-Palastinian narrative. Well, feel free to project your political stances, but not in a definition of Hummus. 

If I were to replace """"Israel"""" with """"Palestine"""" that would have not only been an anachronism (for 4,000 years ago it was not known as Israel), but it would also be a politically inclined decision (although in even more ancient history books, like, say, the bible, the term """"Israel"""" is widely used to describe parts of modern Israel and the Palestinian Authority). You're hiding behind a supposable academic and scientific argument to instill your narrative, which I have no doubt seems very academic and scientific to you. Whereas I was merely suggesting to use a very dry and neutral definition - The area which is currently known as Israel and the Palestinian Authority.

Please refrain from projecting your political views with the word """"Palestine"""" into this article on a foodstuff. It's highly inappropriate. Thank you.
(  )
 

""",dd523c6542a7155b,0,0,0,0,0,0
392,"No Picture? 

With such a heinous murder and rape spree, why isn't there a picture of the thug? His spiteful, bastard face must be seen to have the full effect: Mugshot

Also, it should be mentioned somewhere, maybe in a Controversies section, that the Oakland black community and black activist groups actually came to Mixon's defense- calling him a soldier, a hero, and a victim: Source 1 , Source 2 50.29.10.210",b7ef25a6ef3e11ce,0,0,1,0,0,0
393,Have edited citation on Kingscote page to show more compact use.  You only need mention the fields you are using.  Cheers,40dd3e9c8f051076,0,0,0,0,0,0
394,"Pedophiles, sex criminals, Imperial Japan, Nazi Germany and other such degenerate ilk also are minority views and for good reason.  And by the way, showcasing your stalker skills and googling my name is quite retarded and anti-social behavior.  Please stop and seek therapy cause you need it.",06e6b9c7a04a162d,1,1,0,0,0,1
395,"Rapid Hire Centres Limited 

Rapid Hire Centres Limited is a supplier of tool and equipment hire in the UK as well as being a logistical and technical partner to businesses of all sizes. Operating under the banner of Rapid Hire Centres, the company has a network of 3 outlets, one in Huddersfield, one in the village of Honleyand one in the village of Elland. Rapid Hire Centres originated in Huddersfield, West Yorkshire in 1996.
History
The company was formed in 1996, by Kirk Stansfield on Leeds Road, Huddersfield. Initially known as Rapid Tool Hire, the shop focused on tool and equipment hire with a small stock of sale items.

In 2002 Kirk Stansfield joined forces with his friend Andrew Jones and opened a second shop in the village of Honley near Holmfirth. Kirk Stansfield opened another shop in 2007 in the village of Elland near [[Halifax]. Andrew jones built up the sales side of the business, which now accounts for half of the company's turnover. During the 2007 Recession the building industry was in decline and it was decided soon after by the owners to set up an internet site selling tools and equipment, this would give Rapid Hire Centres a larger customer base, and would save jobs. Rapid Tools Direct UK was formed by Kirk Stansfield and Andrew Jones in 2009. The company now services customers throughout the UK.",6159fec164b3f588,0,0,0,0,0,0
396,"Hi

How many Calories a day to you pack in? Six thousand or seven? I must admit, your large manbreasts are impressive! 83.71.9.119",5057bddb08309d1f,0,0,0,0,0,0
397,"All freshmen who attend optional orientation sessions 
receive information on date rape.",64,0,0,0,0,0,0
398,"Zero seems to be the person here who is actually providing real information and date from reliable sources, so it's interesting that he's also the one who's taking all the accusations of POV-pushing, subjective writing, original research, etc.  | Talk",f5626a1637e93522,0,0,0,0,0,0
399,"Cause of Death 

Fuck exicution, put down Murder was the mutha fuckin' case, and Shawtnegger was tha murdera!",94d8f2f900f855ae,0,1,1,0,0,1
400,"LOL, congrats on your google skills in digging comments I made on a soccer website.  Grow up and crawl back in your black van.",e7f528ed076d29e8,0,1,0,0,0,0
401,"March 2007 (UTC)

Since Adam Smith argued in Wealth of Nations for a government role in health care, then by your logic Adam Smith is a Communist. 

I think you should re-examine your logic. )  14:12, 8",5b0b8a8e877f97ae,0,0,0,0,0,0
402,"You'd better stay out of competition for a while if you don’t
want that injury to become chronic",95,0,1,0,0,1,1
403,"""

That edit? Fair play to whoever reverted that, that's unsourced POV commentary. 303 """,2decf29db0bf99d2,0,0,0,0,0,0
404,"""

 Query 

While I applaud your closing of the MFD page on RFC/U and the suggestion that it should be improved, it appears that little improvement is forthcoming. What is your opinion on this matter? >Radiant< """,b8699ca31216431b,0,0,0,0,0,0
405,You have just risen 1000% in my estimation.    202.142.129.66,06f30908631e91f5,0,0,0,0,0,0
406,"Just another white supremacist dog. 'nuff said.

Only a motherfucker shoots prisoners.
Res2216firestar has been reverting this for some time. I wonder if his this pig's descendant?",25f678c101edbac6,0,1,1,0,0,1
407,I hate him to death,19,1,1,0,1,0,1
408,"CaliforniaAliBaba is a Bitch
Go fuck yourself you bitch ass motherfucker. Don't you ever in your fucking life threatening me you fucking piece of shit you. You don't know me I will fucking kill your ass you punk pussy bitch. tell your mama to suck my black dick.",c9286243b103a14b,0,0,1,1,0,1
