,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
360,I hate him to death,19,1,1,0,1,0,1
361,"Music 

Hey she won this ?   Also this is not the main page song meltdown is not on the list ?",7a09494756df602e,0,0,0,0,0,0
362,we must attack and win this fight,79,1,0,0,1,1,1
363,Go fuck yourself!!! you fucking delteted it anyway! whats the fucking point of a public Encyclopedia if you delete evrything!?!?!? I've edited a few pages so that they are more dettailed and wtf do you all do!?!!?!?!?!?! fucking get rid of it!!!!!!! and dumb down articles just to cater for you publicly ignorant american twats I hope George Bush gets killed by Islams fuck you all!!,7032e0dce02a180f,1,1,1,1,1,1
364,"Choiceless awareness 

I have asked for a 3rd opinion, per WP:DR at Wikipedia:Third opinion#Active disagreements. This is the IP editor who has contributed to Choiceless awareness as 208.87.234.201, 108.55.199.227, 72.43.99.130, etc. 65.88.88.200",8a109230330224be,0,0,0,0,0,0
365,"Your contempt is noted. I hope I don't dissappoint, however, somehow I suspect your judgement has been rendered already. 69.19.14.16",60d8df790e635658,0,0,0,0,0,0
366,"Thx for LOL 

You are a steaming, shocking pile of dead bodies and crap. You speak lies upon lies. You bathe in your own filth, not by choice, but by default. You murder children. Flies gather from far away to land on your oozing bedsores.

You are not worthwhile. You are not happy. Your words are tiny and your deeds are less. You are a waste of skin and atoms. The entropy you produce is inexcusable.

Please stop living. 

The Illinois Nazis",1fc986a1e3a71b61,0,1,1,0,0,1
367,"""

This article is ludicrous, it paints anti-religonists with some kind of generalizing brush that Atheists have been getting away with for decades now. That is, that *we* can refer to ourselves in the 3rd person and apply any positive adjective we wish. I.e. O'Hare and other Atheists claiming """"Atheists would rather do X than Y."""" But when the same generalized tone is applied in a perjorative sense, they scream bloody murder at whoever dares to 'stereotype' them.

The Murder of Atheists is a beautiful thing, O'Hares bone's are lying deep down, as are her fucking children's.

Carlin's wife is dead, fuck him.""",405bda134182afc4,0,1,1,0,0,1
368,I meant this edit was changed to this edit? Story by on one line and Teleplay by on another was fine. I didn't see a Firstname on one line and the lastname on the other?,c09a8e581cf326b5,0,0,0,0,0,0
369,"Add Ma On Shan (KCRC) as the featured article 
I want to add Ma On Shan (KCRC) as the featured article on December 21, 2004. Would you accept my request?  04:54, 17 Dec 2004 (UTC)",75a7b5819722a0ed,0,0,0,0,0,0
370,"""

 Coeliacs/Celiacs 

Can someone please fix this article by not calling people who suffer from coeliac disease coeliacs (or celiacs for the Americans). It is incorrect to call someone a coeliac. They have coeliac disease, it does not define their person and it is, IMHO, quite offensive and gramatically incorrect to call someone a coeliac. We don't call people with Chron's disease Chronies... Well at least not to their face or in an encyclopedia  —Preceding unsigned comment added by 124.169.176.25   
Get over yourself. Christ, I think there are more important issues. Pathetic.  —Preceding unsigned comment added by 90.194.248.142   """,603a9510c7a7180a,0,0,0,0,0,0
371,Please help add to the defence that Harman is Shadow DPM.,511262629f382c46,0,0,0,0,0,0
372,"Let me make it perfectly clear... 

...that you are not entitled to rape as you are far too ugly. 94.116.191.218",c936a588dd523862,0,1,0,0,0,1
373,"Ben ben 

Ben ben was a gay spaz, born on 12th january 2009 at the age of 1967.  his mom exploded because he got so big and she died of death.  He fell out a window was shoot in the leg, while playing on the xbox 360 elite and playing spaz's united.  here is the timeline of his life:  born, fell out window, died.",c794b17714ad1f70,0,0,0,0,0,1
374,"Christmas Message 

I hope you die in hell you filthy pig. your anime, filthy slum-apartment, plus your renowned dick sucking, qualifies you for no more than head prostitute of your filthy family. I hope your father died an early death from painful STDs contracted from taking it in the ass from your brother. You think STDs aren't contracted from anal sex? They are when your mom is using dirty needles to shoot both your mom and dad up in the process. Clearly your mom died of a drug overdose. Your siblings deserve to be hit by a truck and school bus and then fucked by your necrophiliac girlfriend (oh wait, you've never had one). Eat shit.",3f252c5b8db86046,0,1,1,1,1,1
375,"""

 Why did Vladimir Putin kill them all? 

Shut up you fucking criminal KGB asshole, we just know Putin did it. 
In film Die Hard 2 they showed how easy it is to fool an airplane to land, but why kill them all? Who profited from this except NAZI Russia and former KGB agent Putin? THERES IS NO FREE PRESS IN RUSSIA!!! European Union said this!!! JOURNALISTS are KILLED if they criticize PUTIN in RUSSIA. PUTIN is STALINS comeback. Its a common fact that Putin hated some in the Polish delegation, but why kill all? Fucking animal Putin is just as psychotic and insane as Josef Stalin. Oh well i guess its the old """"kill them all just to make sure"""" ....PIGS. 91.150.18.209   From Finland with hate.""",269ca53d1a88c1f6,1,1,1,1,0,1
376,That is a good idea!75.139.111.29,d0854303353d69e4,0,0,0,0,0,0
377,"speedy reasons
there seems to be a bigger problem than it lookedsee my note on the relevant user talk.  '''''' ( talk )",dd57ea87b45a50af,0,0,0,0,0,0
378,"""

 Why is Elite not mentioned in the Space Trading and Combat section? 
It would seem to me to be the first game to have all those attributes, or at least the first breakthrough game with those attributes. 82.23.149.238  
Should be fixed now.   Talk  """,66b150a2f7f40277,0,0,0,0,0,0
379,"""
Well, that depends on how broad the topic is. Primates is a large order, so it is suitable for a portal. I'm not sure how broad lemurs are; I see it is also an order. Perhaps it can be possible. Even so, creating a lemur portal wouldn't be a big deal, as it would have a good association with the Primates portal. If you think you can create a very interesting lemur portal, by far means go at it! Fari """,507bcd4d825c8f72,0,0,0,0,0,0
380,"I will kill you 

i will blow up your house and kill your family one by one slowly and painfully",b8747a1278d44ee3,0,0,0,0,1,1
381,"killzone
no kid mgs4 is 1080p, resistance is not 1080i it is 720p. killzone 2 beta is currently at 720p. you don't have a clue about the ps3 so forget about it and go edit some xbox or flower related or whatever article.",94d03b1d854caa0d,0,0,0,0,0,0
382,"I am annoyed that you reverted my tiffin school edit and by the way I hate you! A conversation leads to some political warning, you make me sick!

                     ==================================NOTICE!==================================
                     |                             NO RUDE COMMENTS                            |
                     |                        NO IMAGE DELETION NOTICES                        |
                     |                           NO UNSIGNED COMMENTS                          |
                     |                                    ~                                    |
                     |                                 THANKS!                                 | 
                     ===========================================================================",2b3b0f0cbbfc582c,0,1,0,0,0,1
383,"ytmnd 

have you ever heard of killing yourself on your birthday? its like that. why dont you whois ytmnd and tell me what you see.",d5a65b5df6224fed,0,0,0,0,0,1
384,"JEW 

Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?",9ecf3329158e0276,1,1,1,1,1,1
385,Whoever put a notices on my page. I will kill u,02f77830b4d71c0f,0,0,0,0,1,1
386,"Ass rape 

Are you in an ass raping relationship with Splash15hotel? Fag semen and whore feces will eventually choke you!!!!",ff280a4ab37946fb,0,1,1,0,0,1
387,"hi were bp [PARODIE] 

hello were gonna kill the gulf and yo and spill oil on your body and light ya up and shoot ya dead bodie cause were evil",307c20447287f261,0,0,0,0,1,1
388,"""

 Administrative Clique 

Congratulations! To Rodhullandemu et al. It seems I've been banned indefinitely because I used a naughty word. How very, very mature of you all. Well, to quote the T-1000  """"I'll be back!"""". In the meantime, you lot carry on your superheroic crusades removing vandalism *chortle! chortle!* and making Wikipedia a safer place *eye roll*. It's good to know somebody's making a difference in this world. But - and I know it's a big but - if you can tear yourself away from your pc for a couple of minutes to take a long look in the mirror - do it! Believe me, y'all need to. Peace.""",f1f2f1b866a46e33,0,0,0,0,0,0
389,"""
The question, actually, is not whether one would do that, it's whether one could do that.  People have different moral compasses, and someone might have sex witha  hooker, then kill her and take any money she has on her at the time (although doing so would enrage anyone she works for). -'''' (Blah v^_^v) """,1b69c205bb5bdb39,0,1,1,0,0,1
390,"Like I said to you, you table turning dumbshit... If you keep harassing me I will not only shoot down your nomination which is now my number one goal in life, but I will also undo everything you do from now on. I am handicapped... in bed... forever,... 31 ISPs...
DARE ME!",94dc063953d9f208,0,0,1,0,0,1
391,"Note from Sundostund 
Hi, Mariah-Yulia! I saw that you support Yulia Tymoshenko. I also support her, she's my favorite foreign politician. I like her in every sense. If you ever want to chat with me about her or anything else, left me a note on my talk page. Bye!",a08f79cff970a6b7,0,0,0,0,0,0
392,"Shalom 

Semite, get the fuck out of here. I will kill you, you son of a bitch if you don't leave wikipedia. If you tell anyone I said this to you, I will rape your jew family. Choke on a bagel, you faggoty hymie cock sucker. You better fucking die, before I hunt you down and piss on your face. If you get me blocked for this, I will find you and shoot you, I just want your jew fucking self gone, you dumb motherfucking piece of shit g-d damn jew. Die! Shalom. We Came In?",fd052883fa6a8697,1,1,1,1,1,1
393,"go fcuk youslef 

I am going to kill you this is a threat too you life watch out.....",a82eea39b49bb446,0,1,1,0,1,1
394,"""

♠ΜōōŠε♠  u suck loser. go kill urself. lol.  u bloody cow with retards as friends. ur inbred. dont ever tell *the mooose* wat not to do. loser loser. go back to china. loser.

♠ΜōōŠε♠ """,3ee3280daffabd1d,0,1,1,0,1,1
395,"I am there but using IP cloaking software so that my position cannot be zeroed in upon by 'hostile forces.' the cloakedfake IP lists me as being somewhere in the US. 
24.210.221.242",cb87a65d1f5d389a,0,0,0,0,0,0
396,i anal rape little iraqie children while i type crap in on wikipedia.,f1d7893688a3e334,1,1,1,1,0,1
397,"""
Sockpuppetry case
 
You have been accused of sockpuppetry. Please refer to Wikipedia:Suspected sock puppets/WorkerBee74 for evidence. Please make sure you make yourself familiar with notes for the suspect before editing the evidence page.  T/C """,3f7f374598f0049c,0,0,0,0,0,0
398,"Must really suck to be a serb
Owned by the Ottomans, owned by the habsurgs, asskicked by the ustashe, bombed to bits by the usa, outbred by albanians. What more can be said about a nation that bases its identity on a 14th century DEFEAT. Gather up sava's ashes and weep haha.",ac4dea4f0910ac9a,1,1,0,0,0,1
399,"As long as AI009 is running around here narking on people all the time sending blocks and warnings, the article is protected from edit undo dude's. Some people aren't believing the content anymore besides all the arguments on who's a Superpower and who isn't, isn't winning anything. People just want to protect countries like the US from being lowered to another level, like a former superpower. Any new article presented, it gets an undo, really what is the suggestion? Like I said, I don't believe the facts protected or not protected, the facts aren't true. Something’s need to be taken off the map and something’s need to be put on the map. AI009 is one who is taking charge and rejecting everything. So block it, block for a year maybe, so people can leave and find other things to do and in time some new people will come that don't live by there computers 7 days a week 24 hours a days, undoing new content. That's not fair. Skip the mediation, close it.",eb86294cc729706b,0,0,0,0,0,0
400,"stop your bullshit you don't have the ps3 nor mgs4 nor nor killzone 2 a full hd 1080p, i have both you don't, i don't have to waste my time with xbox  fankids like you.",6b951a8ea18c2770,0,1,1,0,0,1
401,"""

 Camille Paglia: sex-positive feminist 

Here are the supporting links you asked for, you stupid twit!

http://www.lotl.com/content/paglia.htm

http://www.reference.com/browse/wiki/Sex-positive_feminism

If you are too lazy and full of yourself to read them in their entirety then I will just post the relevant sections here:

Camille Paglia: """"On the other hand I’ve been saying in public for five years ago, as someone who’s endorsed prostitutes and strippers and that whole extreme of sex-positive experience, that I’m concerned about the effect on young people – people growing up from 8, 10, 14 in a climate where it’s gone to the opposite direction. I’m already out there concerned about this so I’m really outraged to be stereotyped in that way by her because I am a career teacher and yes, when you have a situation where commercialised sex is being pushed without a true eroticism…I’ve been saying this for years, that we have got to a point of meaningless exhibitionism without real eroticism. I’m for eroticism."""" 

Camille Paglia is a major American social critic. Paglia's academic writing focuses on the role of vibrant dangerous sexuality in human history. Paglia's key importance to sex-positive feminism is not only her writings on sex, but her advocacy of """"traditional"""" values like canon texts. Paglia is somewhat of an intellectual enigma, a conservative and academic feminist, who revels in low and high culture alike and celebrates sexualities disapproved of by mainstream Western culture. Paglia has, in many ways, presented a """"respectable"""" face for pro-sex feminism to the world at large.""",03d48eb600a1ae73,0,0,0,0,0,1
402,"""

No, I'm not supposedly Lance Cade.   I AM LANCE CADE!  I've mass hatred not for Wikipedia, but for the morons who I guess can just site anything they dream up and it comes across as the actual truth.  I'm starting to read these fools and how upset they get by people deleting """"work"""" of theirs!!  Making up lies IS NOT work!  I can only imagine how many other peoples sites have just bogus info on it.  Awww, the lovely internet!!  I wish my site was deleted completely because it is just one wrong fact after another.  And there is actually a link to donate to this shit hole of a site!!  I'll donate the casket if we can kill Wikipedia!""",9e4865e7c73079ef,0,0,0,0,0,1
403,"Deletion at Memills' talk page was inadvertent 
Because it was similar to the material on my own Talk page, sire, and I had been going back and forth between the two, I mistakenly thought that I was deleting a comment on my own page. Thanks for noticing.",a0c6028150db922e,0,0,0,0,0,0
404,"i kill people fool!! 

im from the ghetto homie, i was raised on bread and balonie, i hate niggers and im proud to jack off to your mom",496f898364cafca0,1,1,1,0,1,1
405,"I can't believe you fucking wikipedos.  I'm going to be the first person
in history to be murdered by pipe swinging niggers because retarded aspergers'
infected wikipedos wouldn't stop sucking willy on wheels' dick long enough
to delete the fucking pages I tell them to.",93e73167f7c8252c,0,1,1,0,0,1
406,"| decline=Niggers, jews, bad news! Also my cock is hard so it's time for rape lol 86.181.0.14",62e38775721eb79e,1,1,1,1,0,1
407,"""

My question is not a joke. Today, many people who use the term """"goth"""" aren't not really goth. They're not listening to goth music and they don't look like goths. The goth subculture is inseparably connected to Gothic music and fashion.  """,a3d35415ece20594,0,0,0,0,0,0
408,"I am going to rape you dead. 

If you revert my changes again I will fucking rape you dead.",31e8f00098bef56d,0,0,1,0,0,1
409,"""
No, sir, this comment is disgusting.  You offer not one scintilla of evidence for the claims you make, nor do you site one example of factual error in the article.  All you have to offer are your recycled opinions about the Irish Republican movement.  You have nothing new, or even interesting, to say.  I always love it when armchair opponents of the I.R.A. jump up on their high horse and begin pontificating, because, almost without exception, they say something like this: """"Whatever the crimes of the British government..."""", as though it is reasonable and proper to dismiss 800 years of oppression, murder, starvation, and constant meddling on the part of the Brits so that one may then attack the excesses of the Republicans, who have been fighting to kick the Brits out.  Let's see, 800 years of oppression on the part of the Brits, vs. the just over 80 years that the I.R.A. has existed, and you, in all of your wisdom decide that the 'R.A. is worse.  Go pound your chest elsewhere. - """,c332a106a9282814,0,0,0,0,0,1
410,"If 
you fucking message me again I'm going to kill your fucking family. First I'll make sure they see all of the evil that is in human beings just so they understand that they have no choice but this, then I'll cause them such incredible pain that they will pray for razors on their eyeballs. Then I'll come to you after you have watched this. I will literally peel the skin from you and then go on to the viscera, bit by bit all the way to the bone. You will be alive for the entire time as I'll do limb by limb and cauterise as I go. You will finally reach death when I slowly introduce salt via drip directly into your heart. It's very painful, trust me.",4c0b851462566f1d,0,1,1,0,1,1
411,"""

Don't threaten me.

I'm not inserting """"pov-laden edits"""", everything I have put in has source. You are welcome to stop threatening me and behave in a civil manner any time.  """,3f32215f963863ff,0,0,0,0,0,0
412,"The CCP has no legitimacy

The party is full of cowards, liars, thieves, and murderers. The day that corrupt, soulless organization is destroyed will be a glorious day for humankind.",bf99032f58f42dd0,0,1,0,0,0,1
413,"Ha ha ha ha ha ha ha ha ha ha ha ha.

Manchester United suck. Its a joke. It means Manchester United are scared to play football in Indonesia.

The people of Indonesia make jokes about Manchester United being so cowardly.

Get over yourselves!! Ha ha ha ha. You have more chance of being bombed in England

Ha ha ha ha ha ha ha

GFY",7310e163e0665e65,0,0,0,0,0,1
414,"I think it is a disgrace and irresponsible on the part of the user (CliffC) to delete the changes I made last week in attempt to correct this TOTALLY INCORRECT article THAT HAS NOW RETURNED TO WIKIPEDIA IN ITS ORIGINAL INCORRECT FORMAT. I'd like to see what qualifications CliffC has as a journalist (I would guess none by reading his work), but we'll never know, as he's too cowardly to post an email address so I can ask. I spent years researching the Haunted Castle, and HAVE PUBLISHED AN AWARD-WINNING DOCUMENTARY ON THE SUBJECT, so how could it be unverifiable? All of my information was cited as such. This user should stop making changes to this article, as it clear he has NO IDEA at all what he's talking about, as the current article looks like a child wrote it, and is TOTALLY INCORRECT IN MANY AREAS. (Posted by Pete Smith, Haunted Castle researcher and author)Popartpete",3fdef0d94999186f,0,0,0,0,0,0
415,""", 21 April 2008 (UTC)

Hey Merzul, glad you have a sense of humor too.  There is actually a policy that admins are supposed to follow when a block might be controversial.  Obviosuly the admin in question and I have not seen eye to eye on the talk page of an extreemly controversial subject.  According to that policy he should have mentioned his intent to block me the admin notification board to let the other admins know prior top blocking me.  He did not do that.  He also is obligated to provide me with some specifics which he did not do.  And """"Final warning"""" suggests a previous warning had been given.  I would not be shocked if all my comments here get deleted and he uses WP:Soapbox as an excuse.  Oh well, what are you gonna do.  The only thing that bothers me is I cannot post anything on any of the admin boards to get a question or two answered and I cannot post on NCDave's talk page (he would appreciate the irony here I think).  He also deleted my comments on the talk page yet he leaves dozens of actual viscous attacks done by others there, I attacked no one so this selective enforcement makes me smile too.   I suspect the """"batman"""" comment sent him over the top (I'm Batman).  But we have one guy claiming he's a nuclear scientists and therefore evolution is wrong, another guy (who this Night dude is demonstrably sympathetic too) who claims he's a doctor and has proven evolution to be false, so I figured letting the cat out of the bag and admitting I'm batman was just as relevant (shhh mum's the word, my wife would kill me if she knew I was a crime fighter).  The talk page is obviously not a place for people to claim they can/have proven evolution to be wrong nor is it a good place to appeal to one's own authority.  But, in Nightguy's eyes I guess you can claim you're a nuclear scientist but claiming to be batman somehow violates some policy. 

To be clear, I'm seeing this as idiotically funny and not ranting against admins or Wikipedia.  Anyhow, here's to appreciating the occassional absurdity in life!  19:15""",9068d128e6d6982e,0,0,0,0,0,1
416,Lets push him down the stairs,97,1,1,0,1,1,1
417,"The majority of rapes which occur in our society are not 
reported to police",61,0,0,0,0,0,0
418,"Image copyright problem with Image:Ash_astronaut_comonaut.jpg

Thank you for uploading Image:Ash_astronaut_comonaut.jpg. However, it currently is missing information on its copyright status. Wikipedia takes copyright very seriously. It may be deleted soon, unless we can determine the license and the source of the image. If you know this information, then you can add a copyright tag to the image description page.

If you have any questions, please feel free to ask them at the media copyright questions page. Thanks again for your cooperation.",d44e9aa918e1ae06,0,0,0,0,0,0
419,"Its this lack of people skills that makes you such a dick. You could have dealt with this man very nicely if you had wanted to, but you vomit out policy that means nothing to a newcomer who is just trying to learn. Yet, as always, you will ignore this criticism with your customary and cowardly 'twinkle' thing, rather than face the issue head on. Pathetic. YOU ARE A PATHETIC CRETIN.",c33bf3309f4ebf40,0,1,1,1,0,1
420,"Screw You 

Why don't you wikipedia jerks just go drop some bombs in the toilet? I don't care! mln",7715a8d2ca3fa10c,0,0,0,0,0,1
421,My head is paining ask him to please shutup ,13,0,1,0,0,0,1
422,"Bottomley 

It's not an attack page you dickfag! It's a bunch of student who appreciate their A-level chemistry teacher, stop being a cunt and let us put this fucking page up...",e3591ced175a97d6,0,1,1,1,0,1
423,"You can eat pork, but you murder Palestinian children",6b483e8c79d7c076,0,1,0,0,0,1
424,"Censorship on Wikipedia by Humus sapiens 

I added the link to the book Lightening and the Sun on this article and Humus sapiens  censored the link. The book link is located on...

http://www.solargeneral.com/library/lightningsun.pdf

You are now added to the censorship list, and we are checking it twice we're gonna remember who is naughty or nice!",a443d19c94c10363,0,0,0,0,0,0
425,"""
You're Welcome ArielGold, Talk""",9c48e2e6fa1f3a50,0,0,0,0,0,0
426,"You are such a fucking hypocrite1111oneone!!!!!! 

I hope you get raped and killed by some lunatic like Andrew Morrow or Verne Troyeur.",1f3d8cc53047a963,0,1,1,0,0,1
427,"""

:Image:M25.jpeg has been listed for deletion

 An image or media file you uploaded, Image:M25.jpeg, has been listed at Wikipedia:Images and media for deletion. Please look there to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.  """,7ee4cc3113b83a52,0,0,0,0,0,0
428,"""Cut the crap already. Unless you're a pedophile, you don't have anything to worry about. And even then, all you have to do is stay quite about it and you'll be fine. On Wikipedia, we are focused on creating and maintaining an encyclopedia, not a social networking profile. If racists, pedophiles, murderers, thieves or prostitutes find the need to announce themselves as such, then they are at the wrong place. Stop looking at the policy as """"Block on sight"""" and instead look at it as """"Don't disclose controversial information about yourself or otherwise you'll be blocked."""" I think that if you look at it that way, it sounds perfectly fair. Its fair because this is an encyclopedia and there is no need to disclose that kind of information anywhere. back ☎ 
""",bb572cd39ce36e4d,0,0,0,0,0,1
429,"Hey moron 

I'm a revisionist. Are you?

All of us revisionists agree that the Germans employed delousing chambers for killing lice with Zyklon B. Why won't you let me add this to the Holocaust_Denial page? Because it explains the reason Zyklon B was found at camps? It explains the shaving of hair? The stripping? The showers?

Gee, wouldn't that be inconvenient!",49b3622987542a82,0,1,1,0,0,1
430,"""

 Concerns
Got a message about an hour ago from Professor Obar of the Media and Telecommunication Policy project and I think it is viewed best in full:

Can you please communicate to the online mentors that I DO NOT want them moving student material into the main space for them. This is a big problem. I have noticed that this has happened with a number of the projects already, for example, in the broadband.gov article and the media cross-ownership article. We need the students to be doing this on their own, of course so they can learn how to do it, and also so that I can grade what they've done. How am I supposed to follow student submissions if the data is associated with online mentors? A BIG PROBLEM ALREADY... please help me with this. None of you responded to my post about this on the discussion page. This is about to get out of hand. Jaobar (talk) 

With that, of course, please only give instructions on how to move, don't do it for them.  Please only let them know what to do and let them do it themselves.  If they run into problems, provide further instructions.  Do not it for them.  This seems to be making a mess of Prof. Obar's grading system and I would like to avoid that.  Thanks. -  • Talk • Coor. Online Amb'dor • """,7e925c7635e6e566,0,0,0,0,0,0
431,Ammar slapped osama’s face,26,1,1,0,1,0,1
432,"""

 Are you kidding me? What does this guy have to do to have somebody shoot across his bow, once?  Murder somebody? GabeMC is out of control!! This editor has insulted many editors repeatedly. He mispells user names repeatedly, to intimidate, accuses all opposers, of his idea, as socks, calls them trolls, charges them with harrassment and is generally abusive. He incites other users to drum up charges against """"his enemies"""" of this issue. He has been warned before for changing """"The"""" to """"the"""" in musical articles while his own launched medcom mediation is in progress, ebfore, and yet when his misbehaviour is pointed out in ANI he creates such a ruckess with sidetrack issues he gets away with more disruption and a blessing. He has had editors topic banned, adminstrators banned for a six month period and investigations into every editor that has ever disagreed with on this topic. He has disrupted many Beatles talk pages with his """"Straw Polls"""" simultaneously for the same the/The issue when he doesn't get the right support. He is currently edit warring with the exact same edit, as well as a few others in the Pink Floyd article after you appear to have gave him a bigger feather in his cap for exhibiting [WP:Battleground]] behaviour for my complaint of WP:3RR.  WTF? Has we developed a Prima Donna that is untouchable, no matter what behaviour he demonstrates? A further opposing editor of his just committed WP suicide with an indef block that he requested due to the same WP:admin garbage processes.   

In short! Your Prima Donna editor   

You can edit WikPedia!

But only if you can suck good cock!

Now make this disappear, again, to hide your embarrasment. I would be ashamed of it if I were you! Now shut your piehole sockpuppet! 99.251.125.65  

Ohhh Reindeer! Here comes the talk page abuse charge! OMG! We're all gonna' die!! 

I'm melting!  I'm melting!
99.251.125.65  """,630cc5740b181283,0,0,1,0,0,1
433,"She pisses off 

Go piss of butt, so you know that you just heard me that I will use a fork to take and destroy your eyes and take out your FUCKIN! blood, so just piss off butt, piss off but, I SAID PISS OFF BUTT, last chance: PISS OFF BUTT!, that's it, I will kill you, pow, so see that, you are dead and I will carry you now, penis, dick, boobs, breasts, poo.",18dc8144cbf45afd,0,0,1,0,0,1
434,Disruptive edit? HAHAHA Yes disruptive to the official view which has more holes than the [USS Liberty],d378ef1ba8e33846,0,0,0,0,0,0
435,"She is a Motherfucker 

I will block you Motherfucker, Shit, bitch, punch, kill, swear, do nudity, so shut up, frickin around give you drugs, call you names like shit, fuck, bum, poo, damn! so fucker, you will be blocked and dead you shit and fuck, and I will do the rude finger sign. You fucker get bad new messages bum, oh shit.

 She pisses off 

Go piss of butt, so you know that you just heard me that I will use a fork to take and destroy your eyes and take out your FUCKIN! blood, so just piss off butt, piss off but, I SAID PISS OFF BUTT, last chance: PISS OFF BUTT!, that's it, I will kill you, pow, so see that, you are dead and I will carry you now, penis, dick, boobs, breasts, poo.",9622c82f97eb26cd,1,1,1,1,1,1
436,Saad punched him in the face and ran off,24,1,1,0,1,0,1
437,"""

Did Obama write all this hack job?
Did Obama write this load of BS. I think Wakopedia is owned by George Soros and is secretively wants to have sex with Obama. What a hack job. I'm surprised Wakopedia didn't try to still tell the Anti-Muslim Video"""" lie. 
Fact, Obama made a deal with his Muslim pals in the Muslim Brotherhood to let them kidnap Stevens so that he would be forced to trade him for the Blind Sheikh but Stevens was raped and killed instead. That is why Obama would rather have all America know that he is a incompetent scumbag then  know the truth.  OK go ahead and delete this truth since Wakopedia is all about lies and coverup. Maybe you should ban me that the same time to protect your want to be lover Obama.69.14.97.53  """,1f52a4ed80c39bd1,0,1,0,0,0,0
438,You have just risen 1000% in my estimation.    202.142.129.66,06f30908631e91f5,0,0,0,0,0,0
439,"It killed me not to use the chance to rub their noses
in the fact I beat them to the punch on this!",47,1,1,0,1,1,1
440,"""

PedanticPrick: I am an individual who you do not know. I do not personally, to my knowledge, know anyone contributing to this site. I don't see myself as """"so married to [my] viewpoint"""" that I have forgotten this is supposed to be an encyclopedia article. I keep in mind, though new to the site, that it is for factual information and not unsubstantiated opinion.
What I am glad for is that I am not in an HDC mindset anymore where I have to define myself according to any """"leader's"""" definition of who I am or what I am saying, or find it necessary to assassinate anyone's character who does not think exactly like me. At the times I have become more heated is when disputing what is or is not factually doctrine or practice within TFI from its history according to what I know from personal experience and research. Cognomen suggested some studies to read. I find outside studies by professionals who are unaware of the intensity of prepping of children and adults as to how to act and react around media and academics to be unreliable. - Warheit""",2b58ed32afc0ee72,0,0,0,0,0,0
441,"Milton cooper was a criminal 

Why you defending him, he attempted to murder a sheriff, wether you want to accept the truth or not! Your personal fantasy does not overide the truth. Block me and ill take action and change my IP in about 30 minutes )203.192.91.4",0078c7451d3c70ee,0,0,0,0,0,1
442,Sir is oblivious to the emotional pain his abuse caused me,99,1,1,0,0,0,1
443,"First section in the talk page.

Things I will be adding in the near future to make this article better:

 Add dimensions and more information about the telescope itself. 

 Learn how to add pictures and this live chart to the article.

 Add history section

 Add current and future studies done with the telescope.

Unfortunately I couldn't find any of these information online, so I will be speaking with people in charge directly. 

Please feel free to edit or add anything to the article at anytime. You can also give your feedback and suggestions here in the talk page at any time.",b9ff1f12a86aca1e,0,0,0,0,0,0
444,"Luka Magnotta AFD4 
Hi, your input is requested at Wikipedia:Articles for deletion/Luka Magnotta (4th nomination), per your previous comments at the third AFD. Regards, - (t | c)",cfff6c39521d187d,0,0,0,0,0,0
445,"""

 Gotcha! 

An artist who likes using the names of his creations as his pseudonymns.

""""...Every night at the stroke of midnight, the master turns into a screaming, maniacal, demonic, raging, bloodlusting animal!""""

""""And then I get mean!"""" -Vincent Price

You think it's funny? Actually, it's sad...but that's a concept not part of your brain...that's EVEN MORE SAD.

Your drawings look like those of an underdeveloped mind, like from a child. It perfectly fits!! And I also love your friends for having great realism implanted in their small brains: http://www.orionsarm.com/ (ZERO ideas, just describing the real world, that's creative undershit, hahahahaha)

You, my dear friend, are genetic crap and you know it. Beside that, I know 7 billions that would love to kill asses like you. Go home and never come back...we won't miss you! Noooo, there is no real love for you, you took the wrong junction at the last galaxy, void-head.

So now go f*u*c*k your inborn BLINDERS in front of your head, thanks! 178.197.229.26  """,a2c6b33b9c08ce53,0,0,0,0,0,1
446,I will kill you with my gun asshole!,122a4b51efb9f1f8,0,1,1,0,1,1
447,albert einstine was a foorball player for the space aliens on jupiter. he was actually a homo in denial. he fell in love with his own dad at age 23 and later went on to take him on dates. einstine was a mad evil scientist that plotted to destroy the world but was murdered by hitler because he was a pain in the butt.,833a47bd0d768730,0,0,0,0,0,1
448,"RE:Knowledge Generation Bureau 

Why the fuck are you gay? what kinda faggot deletes information, regardless of how useful it is? I think people like you should be analy raped by satan's thorny cock for all eternity for trying to keep the masses ignorant, you elitest piece of shit. Trying to keep people from knowing stuff? I hope jimmy wales has you thrown in the bottom of river where you can drown while being attacked by pirrahnas.",206e741088bbd487,1,1,1,0,0,1
449,"If you harm her in any way, I’ll kill you",90,1,1,0,0,1,1
450,I will give him lesson for this,18,0,0,0,0,1,1
